date_no,date,Hour,Turbidity,sdi,ph,temp,cf,cp,qc,qp,pf,pc,pp,sspn,qspn,dpn,wtcn,stcn,rec,dp,day,to,cfo,cpo,qco,qpo,pfo,pco,ppo,conf,cfave,fop ave,pop,dpo,ndp,sfx,ssp,ssr,tcf,aspn
43034.00,26-10-2017 00:00,0.125,0.07,2.31,7.83,30.28,52550,567,340,179,52.19,50.83,0.99,0.597060371,121.9752596,1.417826205,2.62E-09,2.05E-08,0.344894027,1.36,1447.005208,30.28,34657.8125,264.5823612,1496.9724,788.11194,756.755,737.035,14.355,1.226342681,42502.35468,518.4329147,3.09095797,19.72,217.1980433,8.10629424,0.622512242,99.37748776,1.170859951,0.19155028
43035.00,27-10-2017 00:00,0.125,0.07,2.3,7.84,30.36,52190,557,338,175,51.99,50.61,0.99,0.578389974,117.5244647,1.458754161,2.51E-09,1.98E-08,0.341130604,1.38,1448.005208,30.36,34371.08398,259.9160056,1488.16668,770.5005,753.855,733.845,14.355,1.223079795,42038.57837,512.6628357,3.037230505,20.01,219.8693949,7.925148,0.618279722,99.38172028,1.173612066,0.1855604
43036.00,28-10-2017 00:00,0.125,0.08,2.22,7.92,30.05,52300,857,344,178,52.41,51.01,1,0.911619825,116.9695609,1.439884601,2.50E-09,3.13E-08,0.340996169,1.4,1449.005208,30.05,34443.16406,399.9066729,1514.58384,783.70908,759.945,739.645,14.5,1.222963684,42122.73881,513.2093314,4.668960178,20.3,226.7546288,8.06100768,0.949384309,99.05061569,1.162975488,0.292467966
43037.00,29-10-2017 00:00,0.125,0.07,2.31,7.79,30.2,52190,729,337,179,52.3,50.89,1,0.774768691,119.0723331,1.48332,2.55E-09,2.66E-08,0.346899225,1.41,1450.005208,30.2,34371.08398,340.1773215,1483.76382,788.11194,758.35,737.905,14.5,1.228091055,42210.82081,514.5843651,3.973340968,20.445,223.0164759,8.10629424,0.80590075,99.19409925,1.168112843,0.248563071
43038.00,30-10-2017 00:00,0.125,0.08,2.42,7.8,30.4,53360,708,339,178,52.5,51.07,0.99,0.727914938,122.8621524,1.499829949,2.67E-09,2.50E-08,0.344294004,1.43,1451.005208,30.4,35189.375,330.3779748,1492.56954,783.70908,761.25,740.515,14.355,1.225820846,43135.86944,526.7170494,3.861390171,20.735,213.6718408,8.06100768,0.765900813,99.23409919,1.174990003,0.233531343
43039.00,31-10-2017 00:00,0.125,0.08,2.56,7.8,30,52560,646,337,179,52.16,50.74,1.04,0.684761989,123.8741125,1.491,2.66E-09,2.35E-08,0.346899225,1.42,1452.005208,30,34664.375,301.4465702,1483.76382,788.11194,756.32,735.73,15.08,1.228091055,42571.00888,518.8281312,3.518498988,20.59,215.6353678,8.10629424,0.708102951,99.29189705,1.161266936,0.219686914
43040.00,01-11-2017 00:00,0.125,0.08,2.22,7.78,29.6,51780,539,340,177,53.1,51.68,0.99,0.582946033,111.0977123,1.47562336,2.35E-09,2.00E-08,0.342359768,1.42,1453.005208,29.6,34102.42188,251.5165656,1496.9724,779.30622,769.95,749.36,14.355,1.224142835,41746.2354,507.6673415,2.931691599,20.59,240.5643501,8.01572112,0.602489214,99.39751079,1.1476685,0.187022086
43041.00,02-11-2017 00:00,0.125,0.07,2.31,7.83,30,52100,480,340,180,52.68,51.24,1,0.517170771,117.5559345,1.494798327,2.51E-09,1.77E-08,0.346153846,1.44,1454.005208,30,34312.10938,223.9850677,1496.9724,792.5148,763.86,742.98,14.5,1.227440338,42116.06713,513.039812,2.614162015,20.88,228.49435,8.1515808,0.531828072,99.46817193,1.161266936,0.165919915
43042.00,03-11-2017 00:00,0.791666667,0.08,2.22,7.65,29.92,51870,558,340,179,52.01,50.55,1.05,0.602462262,120.9893622,1.516873457,2.57E-09,2.06E-08,0.344894027,1.46,1455.032986,29.92,34161.39648,260.3826412,1496.9724,788.11194,754.145,732.975,15.225,1.226342681,41893.57854,510.0763352,3.038271586,21.17,221.2969363,8.10629424,0.621533539,99.37846646,1.158537303,0.193283327
43043.00,04-11-2017 00:00,0.125,0.08,2,7.7,29.78,52150,530,343,179,52.34,50.89,1.05,0.572328235,119.9539225,1.489884114,2.56E-09,1.96E-08,0.342911877,1.45,1456.005208,29.78,34344.87305,247.3168455,1510.18098,788.11194,758.93,737.905,15.225,1.224621159,42059.45824,511.9479682,2.884442085,21.025,224.1289738,8.10629424,0.588017193,99.41198281,1.153772422,0.183615659
43044.00,05-11-2017 00:00,0.125,0.08,2.22,7.79,29.94,52200,540,341,178,51.97,50.54,1.1,0.576571912,122.3764563,1.483569544,2.61E-09,1.97E-08,0.342967245,1.43,1457.005208,29.94,34377.63672,251.9832011,1501.37526,783.70908,753.565,732.83,15.95,1.224669155,42101.23132,512.7495908,2.940432249,20.735,217.4383415,8.06100768,0.598517414,99.40148259,1.159219244,0.184977125
43045.00,06-11-2017 00:00,0.791666667,0.07,2.5,7.84,29.74,52780,693,340,179,52.46,51.03,1.06,0.738206109,122.9979919,1.48315596,2.65E-09,2.53E-08,0.344894027,1.43,1458.032986,29.74,34808.75,323.3784414,1496.9724,788.11194,760.67,739.935,15.37,1.226342681,42687.45578,519.8641228,3.771332754,20.735,218.83971,8.10629424,0.75754911,99.24245089,1.152413823,0.23683298
43046.00,07-11-2017 00:00,0.125,0.08,1.9,7.75,29.62,52580,676,340,180,52.85,51.42,0.99,0.728783557,119.5641957,1.479045604,2.57E-09,2.50E-08,0.346153846,1.43,1459.005208,29.62,34677.5,315.445637,1496.9724,792.5148,766.325,745.59,14.355,1.227440338,42564.56233,518.0954993,3.677330708,20.735,227.1843314,8.1515808,0.741099214,99.25890079,1.148345473,0.233810015
43047.00,08-11-2017 00:00,0.125,0.08,2.22,7.74,29.56,51730,602,337,180,53,51.57,1,0.661780865,114.1357771,1.492757414,2.42E-09,2.27E-08,0.348162476,1.43,1460.005208,29.56,34019.62891,280.9146057,1483.76382,792.5148,768.5,747.765,14.5,1.229196062,41816.79388,508.4956095,3.274020295,20.735,238.4109108,8.1515808,0.671774614,99.32822539,1.146315481,0.212314057
43048.00,09-11-2017 00:00,0.625,0.08,2.22,7.83,29.8,51900,712,337,178,52,50.58,1,0.766301369,120.0209041,1.490605907,2.55E-09,2.63E-08,0.345631068,1.42,1462.026042,29.8,34181.05469,332.244517,1483.76382,783.70908,754,733.41,14.5,1.226984521,41939.62501,510.4592219,3.875533792,20.59,222.6213118,8.06100768,0.792197157,99.20780284,1.154452187,0.245846566
43049.00,10-11-2017 00:00,0.125,0.07,2.22,7.84,29.63,52520,680,341,180,52.24,50.83,1,0.734059289,123.8751134,1.453763663,2.66E-09,2.52E-08,0.345489443,1.41,1463.005208,29.63,34638.125,317.3121792,1501.37526,792.5148,757.48,737.035,14.5,1.226861117,42496.16873,517.2431571,3.699219203,20.445,219.2135621,8.1515808,0.746684204,99.2533158,1.148684076,0.235502587
43050.00,11-11-2017 00:00,0.125,0.07,2,7.9,29.55,51660,738,335,178,52.36,50.95,1.05,0.80426809,116.7917692,1.486338065,2.47E-09,2.76E-08,0.346978558,1.41,1464.005208,29.55,33973.82813,344.3770415,1474.9581,783.70908,759.22,738.775,15.225,1.228160369,41725.3093,507.3179426,4.013788215,20.445,230.4683456,8.06100768,0.825343292,99.17465671,1.14597742,0.258027136
43051.00,12-11-2017 00:00,0.125,0.07,2.1,7.87,29.88,52270,665,345,176,52.75,51.35,1,0.704922779,113.3973132,1.437554469,2.41E-09,2.42E-08,0.3378119,1.4,1465.005208,29.88,34423.50586,310.3126458,1518.9867,774.90336,764.875,744.575,14.5,1.220222332,42004.3306,511.4163843,3.620581913,20.3,232.4291977,7.97043456,0.738763459,99.26123654,1.157174354,0.226154945
43052.00,13-11-2017 00:00,0.291666667,0.07,2.1,7.85,29.2,51980,554,342,181,52.73,51.31,1.05,0.615988237,119.3865643,1.45098244,2.54E-09,2.11E-08,0.346080306,1.42,1466.012153,29.2,34233.47656,258.5160989,1505.77812,796.91766,764.585,743.995,15.225,1.227376189,42017.354,510.4333435,3.009316449,20.59,231.6409729,8.19686736,0.615260302,99.3847397,1.134193934,0.197622761
43053.00,14-11-2017 00:00,0.125,0.07,2.02,7.83,29.18,52310,622,338,178,52.78,51.36,1,0.676802207,118.03119,1.476931394,2.52E-09,2.32E-08,0.34496124,1.42,1467.005208,29.18,34449.7168,290.2473168,1488.16668,783.70908,765.31,744.72,14.5,1.226401174,42249.17311,513.339772,3.378574658,20.59,230.5538027,8.06100768,0.686989343,99.31301066,1.133523443,0.217133239
43054.00,15-11-2017 00:00,0.125,0.09,2.12,7.92,29.23,52250,631,340,179,52.64,51.22,1.05,0.690253224,119.636257,1.465612959,2.55E-09,2.37E-08,0.344894027,1.42,1469.005208,29.23,34410.40039,294.4470369,1496.9724,788.11194,763.28,742.69,15.225,1.226342681,42198.94265,512.7874019,3.42804231,20.59,228.4006404,8.10629424,0.697759276,99.30224072,1.135200246,0.221448625
43055.00,16-11-2017 00:00,0.125,0.08,2.31,7.89,29.1,52200,540,339,179,52.55,51.12,1.06,0.593267891,120.9128088,1.478911752,2.58E-09,2.03E-08,0.345559846,1.43,1470.005208,29.1,34377.63672,251.9832011,1492.56954,788.11194,761.975,741.24,15.37,1.226922457,42178.69452,512.3100606,2.932278941,20.735,226.8597184,8.10629424,0.597418208,99.40258179,1.130844558,0.190333568
43056.00,17-11-2017 00:00,0.125,0.08,2.12,7.88,29.2,52550,520,340,180,53.11,51.69,1,0.567919902,119.0281116,1.462806479,2.55E-09,1.94E-08,0.346153846,1.42,1471.005208,29.2,34657.8125,242.65049,1496.9724,792.5148,770.095,749.505,14.5,1.227440338,42540.39709,517.069664,2.824584332,20.59,231.0549204,8.1515808,0.570400153,99.42959985,1.134193934,0.182201368
43057.00,18-11-2017 00:00,0.125,0.09,2.31,7.84,29.05,52620,856,344,179,52.83,51.4,0.99,0.935168378,119.4781937,1.454387151,2.56E-09,3.21E-08,0.342256214,1.43,1472.005208,29.05,34703.75,399.4400373,1514.58384,788.11194,766.035,745.3,14.355,1.224053178,42479.23548,516.0370097,4.648121391,20.735,229.9236117,8.10629424,0.940318329,99.05968167,1.129172752,0.300022867
43058.00,19-11-2017 00:00,0.125,0.08,2.4,7.99,29.37,52100,705,336,178,52.26,50.83,1.04,0.765149588,120.7372705,1.499870863,2.57E-09,2.63E-08,0.346303502,1.43,1473.005208,29.37,34312.10938,328.9780681,1479.36096,783.70908,757.77,737.035,15.08,1.227570911,42120.54738,512.0299533,3.831969656,20.735,224.1245163,8.06100768,0.781039394,99.21896061,1.139905538,0.245477049
43059.00,20-11-2017 00:00,0.125,0.08,2.12,7.61,30.09,51840,637,340,180,52.38,50.96,1,0.687930883,117.6786408,1.475300699,2.50E-09,2.36E-08,0.346153846,1.42,1474.005208,30.09,34141.73828,297.2468502,1496.9724,792.5148,759.51,738.92,14.5,1.227440338,41906.94678,510.5325723,3.470495611,20.59,227.6529233,8.1515808,0.709302092,99.29069791,1.164343733,0.220703566
43060.00,21-11-2017 00:00,0.958333333,0.08,2.12,7.9,29.83,51650,692,338,181,52.51,51.05,1.05,0.759734875,117.5138819,1.520526293,2.49E-09,2.61E-08,0.348747592,1.46,1477.039931,29.83,33967.28516,322.9118059,1488.16668,796.91766,761.395,740.225,15.225,1.229708816,41769.87,508.353381,3.767008499,21.17,230.9986275,8.19686736,0.773073524,99.22692648,1.155472417,0.243739888
43061.00,22-11-2017 00:00,0.125,0.07,2.22,7.9,29.71,51880,685,337,180,52.33,50.87,1.05,0.746446186,120.0639257,1.526260413,2.56E-09,2.56E-08,0.348162476,1.46,1478.005208,29.71,34167.94922,319.645357,1483.76382,792.5148,758.785,737.615,15.225,1.229196062,41999.10862,511.0630078,3.72741312,21.17,225.6394053,8.1515808,0.761076526,99.23892347,1.151395689,0.23947658
43062.00,23-11-2017 00:00,0.125,0.07,2.31,7.8,29.46,51890,602,340,178,52.46,51.04,0.99,0.655494695,117.2063037,1.471244345,2.49E-09,2.25E-08,0.343629344,1.42,1479.005208,29.46,34174.50195,280.9146057,1496.9724,783.70908,760.67,740.08,14.355,1.225243514,41872.08688,509.0290643,3.272938189,20.59,230.2638739,8.06100768,0.670887521,99.32911248,1.14293835,0.210297314
43063.00,24-11-2017 00:00,0.125,0.1,2.42,7.88,29.03,51920,577,339,180,52.8,51.37,0.99,0.641633177,118.024079,1.475506329,2.51E-09,2.20E-08,0.346820809,1.43,1480.005208,29.03,34194.16016,269.2487168,1492.56954,792.5148,765.6,744.865,14.355,1.228022554,41991.19987,509.8147394,3.132522451,20.735,234.1952831,8.1515808,0.641202722,99.35879728,1.128504567,0.20585023
43064.00,25-11-2017 00:00,0.958333333,0.08,2.02,7.8,28.99,51910,711,341,178,52.54,51.11,1.06,0.785078588,118.0790791,1.470139098,2.50E-09,2.69E-08,0.342967245,1.43,1482.039931,28.99,34187.60742,331.7778815,1501.37526,783.70908,761.83,741.095,15.37,1.224669155,41868.5083,508.1927372,3.859736205,20.735,231.759499,8.06100768,0.792428235,99.20757176,1.127169118,0.251870716
43065.00,26-11-2017 00:00,0.125,0.07,2.31,7.82,28.97,51800,658,339,179,52.28,50.86,1.06,0.731270255,120.7972961,1.466735763,2.56E-09,2.51E-08,0.345559846,1.42,1483.005208,28.97,34115.52734,307.0461969,1492.56954,788.11194,758.06,737.47,15.37,1.226922457,41857.10664,508.0146534,3.571695356,20.59,227.952042,8.10629424,0.733558102,99.2664419,1.126501854,0.234607803
43066.00,27-11-2017 00:00,0.958333333,0.08,1.96,7.94,28.71,52130,887,338,179,53.09,51.65,1.06,0.986669365,116.7804071,1.488535544,2.49E-09,3.39E-08,0.34622824,1.44,1489.039931,28.71,34331.76758,413.9057396,1488.16668,788.11194,769.805,748.925,15.37,1.227505241,42142.42464,511.189358,4.811100914,20.88,237.6167429,8.10629424,0.982159292,99.01784071,1.117855292,0.316545532
43067.00,28-11-2017 00:00,0.125,0.07,2.22,7.91,28.59,51870,883,338,180,52.41,50.97,1.06,0.995279925,121.698104,1.484382065,2.58E-09,3.42E-08,0.347490347,1.44,1490.005208,28.59,34161.39648,412.0391974,1488.16668,792.5148,759.945,739.065,15.37,1.228607787,41970.95773,508.8158841,4.787491012,20.88,230.1066069,8.1515808,0.981724554,99.01827545,1.113881996,0.319307992
43068.00,29-11-2017 00:00,0.125,0.07,2.12,7.82,28.42,51930,682,342,179,52.57,51.15,0.99,0.769576567,119.7911805,1.44479559,2.54E-09,2.64E-08,0.343570058,1.42,1491.005208,28.42,34200.71289,318.2454503,1505.77812,788.11194,762.265,741.675,14.355,1.225192054,41902.44169,507.6626134,3.695268688,20.59,233.6476553,8.10629424,0.759491422,99.24050858,1.108271943,0.246897322
43069.00,30-11-2017 00:00,0.125,0.07,1.96,7.84,28.32,51930,607,340,179,52.95,51.53,1,0.686340371,117.8140222,1.452817144,2.50E-09,2.35E-08,0.344894027,1.42,1492.005208,28.32,34200.71289,283.2477835,1496.9724,788.11194,767.775,747.185,14.5,1.226342681,41941.79392,507.9916624,3.287691265,20.59,238.2760288,8.10629424,0.675335404,99.3246646,1.10498218,0.220193294
43070.00,01-12-2017 00:00,0.125,0.07,2.12,7.86,28.47,52020,642,341,180,53.05,51.62,1.03,0.725165748,118.0732968,1.458038387,2.51E-09,2.49E-08,0.345489443,1.43,1493.005208,28.47,34259.6875,299.580028,1501.37526,792.5148,769.225,748.49,14.935,1.226861117,42031.87848,509.3840736,3.479049453,20.735,238.0174759,8.1515808,0.7127448,99.2872552,1.109919675,0.232649341
43071.00,02-12-2017 00:00,0.125,0.07,2.12,7.89,27.7,52190,662,338,181,53.2,51.77,1.08,0.765084921,121.5398291,1.459022449,2.59E-09,2.62E-08,0.348747592,1.43,1494.005208,27.7,34371.08398,308.9127392,1488.16668,796.91766,771.4,750.665,15.66,1.229708816,42266.42497,511.0433596,3.578301619,20.735,237.9074421,8.19686736,0.730870281,99.26912972,1.084754613,0.245456302
43072.00,03-12-2017 00:00,0.125,0.07,2.22,7.79,28.4,51900,601,339,178,53.5,52.07,1.03,0.674829279,113.1583793,1.471370178,2.40E-09,2.31E-08,0.344294004,1.43,1495.005208,28.4,34181.05469,280.4479701,1492.56954,783.70908,775.75,755.015,14.935,1.225820846,41899.84938,507.5961506,3.256048623,20.735,246.107398,8.06100768,0.669329304,99.3306707,1.107613383,0.21650028
43073.00,04-12-2017 00:00,0.125,0.06,2.44,7.9,28.23,51900,672,339,179,53.22,51.78,1.06,0.761951355,116.4404762,1.476807579,2.47E-09,2.61E-08,0.345559846,1.44,1496.005208,28.23,34181.05469,313.5790947,1492.56954,788.11194,771.69,750.81,15.37,1.226922457,41937.50361,507.7857106,3.63877372,20.88,241.7330631,8.10629424,0.747729521,99.25227048,1.102027883,0.244450984
43074.00,05-12-2017 00:00,0.958333333,0.07,2.31,7.85,28.38,52900,542,314,155,53.92,52.69,1.01,0.524588252,97.87409163,1.433520197,2.09E-09,1.80E-08,0.330490405,1.23,1497.039931,28.38,34887.5,252.9164722,1382.49804,682.4433,781.84,764.005,14.645,1.213983148,42352.83709,513.2925118,2.936127541,17.835,247.9211158,7.0194168,0.59716536,99.40283464,1.106955126,0.168299608
43075.00,06-12-2017 00:00,0.458333333,0.07,1.9,7.97,29,51980,654,339,181,53.03,51.57,0.99,0.730454341,117.5318456,1.503572623,2.50E-09,2.50E-08,0.348076923,1.46,1500.019097,29,34233.47656,305.1796547,1492.56954,796.91766,768.935,747.765,14.355,1.229121139,42077.08971,510.8525849,3.550328976,21.17,236.6927441,8.19686736,0.725286983,99.27471302,1.127502865,0.23434604
43076.00,07-12-2017 00:00,0.125,0.06,2.33,7.59,28.72,50190,584,340,180,53.08,51.64,1,0.679201554,108.4637585,1.476576023,2.25E-09,2.33E-08,0.346153846,1.44,1501.005208,28.72,33012.01172,272.5151657,1496.9724,792.5148,769.66,748.78,14.5,1.227440338,40520.27483,490.6978983,3.167281483,20.88,257.1893832,8.1515808,0.67254027,99.32745973,1.118186896,0.217903003
43077.00,08-12-2017 00:00,0.125,0.07,2.42,7.94,28.84,51860,626,337,179,53.11,51.68,0.99,0.696923522,115.244744,1.484912,2.45E-09,2.39E-08,0.346899225,1.43,1502.005208,28.84,34154.84375,292.1138591,1483.76382,788.11194,770.095,749.36,14.355,1.228091055,41945.25811,508.9121942,3.396482294,20.735,239.8567881,8.10629424,0.696416883,99.30358312,1.122172107,0.223588605
43078.00,09-12-2017 00:00,0.125,0.07,2.1,7.84,29.28,51870,514,341,179,53.07,51.64,1,0.565794691,114.3092981,1.471842339,2.43E-09,1.94E-08,0.344230769,1.43,1503.005208,29.28,34161.39648,239.8506766,1501.37526,788.11194,769.515,748.78,14.5,1.225765887,41873.87447,508.7487986,2.792724265,20.735,238.6914257,8.10629424,0.572793131,99.42720687,1.136878974,0.181519553
43079.00,10-12-2017 00:00,0.291666667,0.08,2,7.43,27.85,52390,566,308,154,54.2,52.92,1,0.558008379,95.06011096,1.519343227,2.01E-09,1.91E-08,0.333333333,1.28,1506.012153,27.85,34502.13867,264.1157256,1356.08088,678.04044,785.9,767.34,14.5,1.216395324,41968.24016,507.5331177,3.060782811,18.56,257.6476651,6.97413024,0.629322851,99.37067715,1.089621773,0.17902153
43080.00,11-12-2017 00:00,0.125,0.08,2.22,7.93,28.37,51430,719,342,181,52.78,51.34,1.05,0.829301532,117.6717095,1.459698298,2.48E-09,2.85E-08,0.346080306,1.44,1507.005208,28.37,33823.33984,335.5109659,1505.77812,796.91766,765.31,744.43,15.225,1.227376189,41513.96196,502.6687986,3.895166183,20.88,240.8713676,8.19686736,0.808188258,99.19181174,1.106626112,0.266058423
43081.00,12-12-2017 00:00,0.125,0.08,2.12,7.75,28.71,51100,671,341,177,52.82,51.34,0.99,0.756390308,111.4609889,1.51991942,2.33E-09,2.59E-08,0.341698842,1.48,1508.005208,28.71,33607.42188,313.1124592,1501.37526,779.30622,765.89,744.43,14.355,1.223570917,41121.06399,498.2689084,3.639146816,21.46,246.1752384,8.01572112,0.761440558,99.23855944,1.117855292,0.242666876
43082.00,13-12-2017 00:00,0.125,0.09,1.85,7.8,29,51190,609,342,178,52.81,51.31,1,0.682980245,112.2178497,1.537244932,2.36E-09,2.34E-08,0.342307692,1.5,1509.005208,29,33666.30859,284.1810546,1505.77812,783.70908,765.745,743.995,14.5,1.224097746,41210.85246,499.8836705,3.305970843,21.75,243.7923003,8.06100768,0.6895782,99.3104218,1.127502865,0.219115291
